,domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,subURl,keyWordURL
13006,ntagos.com,18,0,1,0,0,0,0
13007,site9605554.92.webydo.com,33,0,0,0,0,1,0
13008,ingresonuevoahoranewuno.online,39,0,1,0,0,1,0
13009,docs.google.com,175,5,1,0,0,1,0
13010,cloudflare-ipfs.com,92,2,1,0,1,1,0
13011,pareas.wpenginepowered.com,38,1,0,0,0,1,0
13012,telstra-102965.weeblysite.com,38,0,1,0,1,1,0
13013,transferenciasonline247.rf.gd,37,0,1,0,0,0,0
13014,identifiez-vous727.godaddysites.com,44,0,1,0,1,1,0
13015,redsaludsac.com,53,2,1,0,0,4,0
13016,docs.google.com,175,5,1,0,0,1,0
13017,11225544serviceaccountbussines.start.page,50,0,1,0,0,1,1
13018,jhukirofuck.lol,28,1,0,0,0,1,0
13019,requireddsa-dasinformation.yourtrap.com,47,0,1,0,1,0,0
13020,gpmctague.wixsite.com,37,1,1,0,0,1,0
13021,bozpprofi.cz,101,0,1,0,0,1,0
13022,new.express.adobe.com,51,2,1,0,0,1,0
13023,2zhzdm0lwrjmdqtngi.pages.dev,36,0,1,0,0,0,0
13024,sistema.sistemapremiumlondrina.com.br,54,1,0,0,0,2,0
13025,kplus-secure.com,24,0,0,0,1,1,0
13026,sa6vfzm6.square.site,29,0,1,0,0,1,0
13027,docs.google.com,175,5,1,0,0,1,0
13028,product.dkb.online.de.mabitcontabilidade.com.br,63,1,0,0,0,2,0
13029,ipfs.eth.aragon.network,108,3,1,0,0,2,0
13030,tight-box.on.fleek.co,40,0,1,0,1,1,0
13031,meta-helps.start.page,30,0,1,0,1,1,0
13032,cew3792oud.pages.dev,29,0,1,0,0,1,0
13033,ipfs.best-practice.se,94,2,1,0,1,1,0
13034,bafkreigruoqen4xldd4z73lpnaqmnffgl6sekiibk54ufjqt5hkhugv44u.ipfs.cf-ipfs.com,105,0,1,1,1,1,0
13035,gedascx.blogspot.com,28,0,1,1,0,0,0
13036,kpmginfo.org,19,0,0,0,0,0,0
13037,cloudflare-ipfs.com,93,2,1,0,1,1,0
13038,cloudflare-ipfs.com,92,2,1,0,1,1,0
13039,umjihdtphxvfs.web.app,30,0,1,0,0,1,0
13040,n07ukcgs2x2.typeform.com,48,1,1,0,0,1,0
13041,cloudflare-ipfs.com,92,2,1,0,1,1,0
13042,cf-ipfs.com,92,3,1,0,1,2,0
13043,markin.github.io,24,0,0,0,0,1,0
13044,docs.google.com,175,5,1,0,0,1,0
13045,web.osc.state.ny.us,246,1,1,0,0,2,0
13046,chaniago10342.start.page,33,0,1,0,0,1,0
13047,tele-auth-3.web.app,28,0,1,0,1,1,0
13048,postklounbha.web.app,29,0,1,0,0,1,0
13049,docs.google.com,167,5,1,0,0,1,0
13050,doabaestate.com,36,2,1,0,0,1,0
13051,cf-ipfs.com,72,2,1,0,1,1,0
13052,glen9a41.myportfolio.com,33,0,1,0,0,1,0
13053,calm-snowflake-5705.tdefytaoinll6394.workers.dev,57,0,1,0,1,1,0
13054,holdingservicefr.web.app,33,0,1,0,0,1,0
13055,are.xvx.mybluehost.me,37,1,1,0,0,1,0
13056,sites.google.com,57,3,1,0,0,1,0
13057,metacenter-case100023532155.web.app,44,0,1,0,1,1,0
13058,metaprofile.firebaseapp.com,36,0,1,0,0,1,0
13059,telegrom-hk.com,23,0,0,0,1,1,0
13060,kuronekoyamato-japan.jp,44,1,1,0,1,2,0
13061,dellavillas.com,32,1,1,0,0,1,0
13062,plsmdnfhrjdfg.weebly.com,33,0,1,0,0,1,0
13063,re.leonsgroup.se,24,0,1,0,0,0,0
13064,ipfs.io,67,2,1,0,0,1,0
13065,cloudflare-ipfs.com,92,2,1,0,1,1,0
13066,test.alkhudharigroup.com,62,4,0,0,0,2,0
13067,sites.google.com,79,3,1,0,0,1,0
13068,voluble-dodol-b3f980.netlify.app,41,0,1,0,1,1,0
13069,bafybeifkia5ayvl3ikrkvufpjjrhyagt2nn5qsnhlych3oq4indspot5wi.ipfs.cf-ipfs.com,105,1,1,0,1,2,0
13070,cloudflare-ipfs.com,92,2,1,0,1,1,0
13071,site9610157.92.webydo.com,33,0,0,0,0,1,0
13072,security-app-payee.firebaseapp.com,43,0,1,0,1,1,0
13073,0nlinev1si0nsfcuhtmlverificati0n.weebly.com,52,0,1,0,0,1,0
13074,cloudflare-ipfs.com,92,2,1,0,1,1,0
13075,cf-ipfs.com,71,2,1,0,1,1,0
13076,script.google.com,114,4,1,0,0,1,0
13077,bafkreihe7r56yrbmxncjhzsvdinlmhottqrm34r6kagvfpmunfy2xo3434.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13078,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13079,vid-lv.web.app,23,0,1,0,1,1,0
13080,netzero-webmail-106530.weeblysite.com,46,0,1,0,1,1,0
13081,bafybeiberebewnsjei7iizsvfn3icohesmwo2pfleoew5d34c4ozljwbui.ipfs.cf-ipfs.com,100,1,1,0,1,3,0
13082,co-newaccount.com,26,0,1,1,1,1,1
13083,dandy-powerful-coast.glitch.me,49,1,1,0,1,2,0
13084,bafybeihjmzq2bkzzwp3n7qsxql7ookngypeosamtnccy246dr6byenc6om.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13085,pub-5705d571c53847759ca1e27912b57837.r2.dev,62,1,1,0,1,2,0
13086,bafybeiexglkwjrefuczwph44z6sj5b3rosd76clrblftzpjmyncqmuynhq.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13087,benjamineddie.de,29,2,1,0,0,1,0
13088,bt-107271.weeblysite.com,33,0,1,0,1,1,0
13089,allegr0lokalnie.62742564.xyz,44,1,1,0,0,1,0
13090,att-104511-102687.weeblysite.com,41,0,1,0,1,1,0
13091,ssfgfq12.ukit.me,24,0,0,0,0,1,0
13092,detectioncenter-case100055111.web.app,46,0,1,0,1,1,0
13093,bt-login-102393.weeblysite.com,39,0,1,0,1,1,1
13094,worker-withered-forest-290e.monmouth21.workers.dev,59,0,1,0,1,1,0
13095,xusoodzvso.duckdns.org,29,0,0,0,0,0,0
13096,ipfs.io,67,2,1,0,0,1,0
13097,uspo.usspwj.top,24,0,1,0,0,1,0
13098,bafybeide5pnqdkvqd4ic24gttjgtikw5baws5b7mvnh775fnmxs6ogqc4e.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13099,kingdomsites.co.uk,53,3,1,0,0,1,0
13100,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13101,service-po.pro,31,2,1,0,1,1,0
13102,tinyurl.com,27,1,0,1,0,1,0
13103,dev-gtyiuopr.pantheonsite.io,79,5,1,0,1,2,0
13104,newburycafe.co.za,55,4,0,0,0,2,0
13105,docs.google.com,173,5,1,0,0,1,0
13106,tersmeditasyon.com,30,0,1,0,0,0,0
13107,docs.google.com,175,5,1,0,0,1,0
13108,rikakaappdemotesternows.arrielle.workers.dev,63,0,1,0,0,1,0
13109,lih.com.na,48,4,0,0,0,2,0
13110,kgrjo98072.com,27,0,1,0,0,1,0
13111,pro111-guardian-cu-technow.web.app,43,0,1,0,1,1,0
13112,pichinchahotel.top,26,0,1,0,0,0,0
13113,shorturl.at,25,1,1,0,0,1,0
13114,beynedidier90.wixsite.com,43,1,1,0,0,1,0
13115,bdbwagptx.firebaseapp.com,34,0,1,0,0,1,0
13116,agricoledeparte.firebaseapp.com,40,0,1,0,0,1,0
13117,market.new-csgo.com,28,0,1,0,1,1,0
13118,wallotmetamask.weebly.com,34,0,1,0,0,1,0
13119,vx5be6.webwave.dev,27,0,1,0,0,1,0
13120,mariabertadelgado.ziflow.io,68,2,1,0,0,1,0
13121,home-107089.weeblysite.com,35,0,1,0,1,1,0
13122,cf-ipfs.com,71,2,1,0,1,1,0
13123,tiwofiana6.web.app,27,0,1,0,0,1,0
13124,shakeapp.1stopwebsitesolution.com,51,1,1,0,0,1,0
13125,pub-e217b78ed9ac48a69ba8585c86609fc9.r2.dev,62,1,1,0,1,2,0
13126,docs.google.com,175,5,1,0,0,1,0
13127,microsoft-101601.weeblysite.com,40,0,1,0,1,1,0
13128,noveddcusctln.webcindario.com,37,0,0,0,0,1,0
13129,telstra-109706.weeblysite.com,38,0,1,0,1,1,0
13130,pub-6987cd1f4f9941a8aa47d9931b648655.r2.dev,62,1,1,0,1,2,0
13131,att-104689.weeblysite.com,34,0,1,0,1,1,0
13132,prtyujk.firebaseapp.com,32,0,1,0,0,1,0
13133,bafkreiais4dunagcgilxllob4kqwnh3wzk5rp5ab56ydlamnysg2vrx2ya.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13134,cloudflare-ipfs.com,92,2,1,0,1,1,0
13135,blue-snowflake-573d.ovrchukicyvmee6167.workers.dev,95,1,1,0,1,1,0
13136,clouuss-c438.eniatolitse.workers.dev,45,0,1,0,1,1,0
13137,bing.com,288,2,1,0,0,1,0
13138,cf-ipfs.com,91,3,1,0,1,3,0
13139,llink.to,65,0,1,0,0,1,0
13140,sdj.haoyuanhy.com,33,1,0,0,0,2,0
13141,cf-ipfs.com,71,2,1,0,1,1,0
13142,ipfs.eth.aragon.network,97,2,1,0,0,1,0
13143,expressredelivery-parcel.com,39,1,1,0,1,1,0
13144,bafybeifcq4n2bw2rik72y3qrtdsxwlzzt6i2aemrii7hwteuyajmyuxhtu.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13145,onedrive.160322524.workers.dev,55,0,1,0,0,1,0
13146,att-101292.square.site,31,0,1,0,1,1,0
13147,u3l.co,20,1,1,0,0,1,0
13148,tinyurl.com,28,1,1,1,0,1,0
13149,web-trezorsuites.com,29,0,1,0,1,1,0
13150,cloudflare-ipfs.com,92,2,1,0,1,1,0
13151,web3issuefix.pages.dev,31,0,1,0,0,1,0
13152,att-109163.weeblysite.com,34,0,1,0,1,1,0
13153,feedback-reviewcase-70361.firebaseapp.com,50,0,1,0,1,1,0
13154,bit.ly,28,1,1,1,0,1,0
13155,continue.3zoyft5cfl.buzz,115,2,1,0,0,1,0
13156,bafkreifesazcu5qwbca5b3gj5pv2rbdhzukgvw4c2kgqrsfdpdxxzxj4ji.ipfs.nftstorage.link,88,0,1,0,0,0,0
13157,ipfs.io,67,2,1,0,0,1,0
13158,ppt.cc,21,1,1,0,0,1,0
13159,mydoczandfile.weebly.com,33,0,1,0,0,1,0
13160,online-preview-session-online.vercel.app,50,0,1,0,1,1,0
13161,pub-9b384c2395364e819f6dabaee77443bc.r2.dev,64,1,1,0,1,2,0
13162,jnlklknlknlk.agilecrm.com,58,2,1,0,0,1,0
13163,keepo.io,27,1,1,0,0,1,0
13164,cloudflare-ipfs.com,79,2,1,0,1,1,0
13165,teste777.rf.gd,37,2,0,0,0,2,1
13166,bafybeidfgv3aznqtr4nviiph5gj326dbnjmkkdqyhp3kpdwtvkmw76h5za.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13167,usps.ffbkruyagf.top,28,0,1,0,0,1,0
13168,cloudflare-ipfs.com,92,2,1,0,1,1,0
13169,pub-fe1bc1d5bc4b46c9ab723356f58b1f62.r2.dev,58,1,1,0,1,2,0
13170,bafybeiem777feuqvgpi77pj6qc43gjhotgfkenihgtyvrmugza72st67xm.ipfs.cf-ipfs.com,95,1,1,0,1,2,0
13171,ipfs.eth.aragon.network,97,2,1,0,0,1,0
13172,fbookhelpsupport.firebaseapp.com,41,0,1,0,0,1,0
13173,bafkreia3b34fsxsrzpe32xulnoqv54nbrb43inmm343mqevyhvuxalaqze.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13174,kingtv.pages.dev,25,0,1,0,0,1,0
13175,docs.google.com,200,5,1,0,0,1,0
13176,suyc98-qe98eqyv-e9qyv78yev.wonopat316.workers.dev,58,0,1,0,1,1,0
13177,telstra-102115.weeblysite.com,38,0,1,0,1,1,0
13178,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13179,att-104586.weeblysite.com,34,0,1,0,1,1,0
13180,youqjkwnaka221.pages.dev,32,0,1,0,0,0,0
13181,carrefour-bank-clients.web.app,39,0,1,0,1,1,1
13182,spemail5.online,69,1,0,0,0,2,0
13183,ecbrrpppod.duckdns.org,29,0,0,0,0,0,0
13184,optikgeneral.com,54,4,0,0,0,2,0
13185,zebiaemoister.firebaseapp.com,38,0,1,0,0,1,0
13186,cf-ipfs.com,71,2,1,0,1,1,0
13187,orango-lado.firebaseapp.com,36,0,1,0,1,1,0
13188,hypeprimates.web.app,29,0,1,0,0,1,0
13189,cpanel01wh.bkk1.cloud.z.com,67,4,1,0,0,1,0
13190,culturafocus.com.br,27,0,1,0,0,0,0
13191,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13192,spring-tree-56c0.melu0f9k.workers.dev,46,0,1,0,1,1,0
13193,usps.mytrackingqf.top,30,0,1,0,0,1,0
13194,ffdhghghg.wixsite.com,37,1,1,0,0,1,0
13195,home-101904.weeblysite.com,35,0,1,0,1,1,0
13196,metafb-dwnyt6x.firebaseapp.com,39,0,1,0,1,1,0
13197,bafybeidapv2ekgj6cpuqnerrcweurd2glbrifrsszlm47dyym5xbfnlg54.ipfs.cf-ipfs.com,96,1,1,0,1,2,0
13198,sbcmenber.weebly.com,29,0,1,0,0,1,0
13199,cutt.ly,24,1,1,0,0,1,0
13200,bafybeiesueu4s3deoqyy3rl3oovgoot5ooaebihdefjluaj56uyki3ckbq.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13201,docs.google.com,175,5,1,0,0,1,0
13202,server-108979.square.site,34,0,1,0,1,1,1
13203,caseid10058349573485978.web.app,40,0,1,0,0,1,0
13204,cf-ipfs.com,81,3,1,0,1,2,0
13205,careerbuilder.com,87,3,0,0,0,2,0
13206,ezrsiole.web.app,25,0,1,0,0,1,0
13207,ipfs.eth.aragon.network,100,3,1,0,0,1,0
13208,portailfactionsorgs.urest.org,38,0,1,0,0,1,0
13209,cloudflare-ipfs.com,118,3,1,0,1,2,0
13210,cmtenant.mmxico.com,41,2,1,0,0,1,0
13211,ourtime.match-member.workers.dev,41,0,1,0,1,1,0
13212,t.co,23,1,1,1,0,1,0
13213,cloudflare-ipfs.com,92,2,1,0,1,1,0
13214,docs.google.com,175,5,1,0,0,1,0
13215,uspsuxf.top,20,0,1,0,0,1,0
13216,tone-lamer.web.app,27,0,1,0,1,1,0
13217,ipfs.eth.aragon.network,107,3,1,0,0,2,0
13218,sites.google.com,64,3,1,0,0,1,0
13219,updatecenturymail.weeblysite.com,41,0,1,0,0,1,0
13220,docs.google.com,175,5,1,0,0,1,0
13221,cloudflare-ipfs.com,79,2,1,0,1,1,0
13222,stupina.eu,19,0,1,0,0,1,0
13223,accesssrewards.firebaseapp.com,41,0,1,0,0,1,0
13224,metafb-xqytbvp.firebaseapp.com,39,0,1,0,1,1,0
13225,bafybeidzvocbkkmt2yxtxcpz7ejeaaq2dtvt5ikp3whky2lulfxrko7kxm.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13226,mvssevicosssmtelecllien.space-to-rent.com,52,1,0,1,1,1,0
13227,symptomi.com,37,2,1,0,0,1,0
13228,ipfs.eth.aragon.network,97,2,1,0,0,1,0
13229,109de80.wcomhost.com,106,2,1,1,0,1,0
13230,att-108595.weeblysite.com,34,0,1,0,1,1,0
13231,qrco.de,22,1,1,0,0,1,0
13232,ggetech.us,19,0,1,0,0,1,0
13233,cloudflare-ipfs.com,80,2,1,0,1,1,0
13234,cloudflare-ipfs.com,105,3,1,0,1,2,0
13235,docs.google.com,175,5,1,0,0,1,0
13236,simofi-der.web.app,27,0,1,0,1,1,0
13237,bafybeidiifxyqtgvszrx2pvf676446isxnmr5mlbf3hgbn75aqxlevxfwu.ipfs.cf-ipfs.com,99,1,1,0,1,2,0
13238,bt-101988.weeblysite.com,33,0,1,0,1,1,0
13239,bafybeibaa7e3gul6xq5pbnlr3h7iqpxinnrr2au73ic4di2pqwdxu4l5da.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13240,bafybeibikuryg2b4nj6dptiryzd467xhgdau7bzll427d4s4bll5jebpqq.ipfs.cf-ipfs.com,95,1,1,0,1,2,0
13241,usp.usspam.top,34,1,1,0,0,1,0
13242,ipfs.io,80,2,1,0,0,1,0
13243,docs.google.com,174,5,1,0,0,1,0
13244,worker-lucky-bread-dab1.sodrokokne.workers.dev,55,0,1,0,1,1,0
13245,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13246,btinternetemail.boxmode.io,35,0,1,0,0,1,0
13247,49.51.43.12,221,1,1,0,0,1,1
13248,bafybeihup6vh632bggsbq63hqsapag2zqhrw2tk3l75etj7ofllpeeo4cy.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13249,keepo.io,25,1,1,0,0,1,0
13250,activisiongift.org,26,0,1,0,0,0,0
13251,5fgfgfgfg4g4ghfg4df.blogspot.com,41,0,1,1,0,1,0
13252,sketch369.com,43,2,0,0,0,2,1
13253,seosuperpoweragfr.firebaseapp.com,42,0,1,0,0,1,0
13254,coingeckho.godaddysites.com,36,0,1,0,0,1,0
13255,aide-a-proteger-vos-donnees-1.firebaseapp.com,54,0,1,0,1,1,0
13256,usps.aaadffsg.com,26,0,1,0,0,1,0
13257,docs.google.com,175,5,1,0,0,1,0
13258,tkglj.com,17,0,1,0,0,0,0
13259,linkbio.co,32,1,1,0,0,1,0
13260,sites.google.com,118,3,1,0,0,1,0
13261,post.attests.cc,24,0,1,0,0,1,0
13262,verbose-caring-wildebeest.glitch.me,53,1,1,0,1,2,0
13263,server-data-20d8d.web.app,42,0,1,0,1,1,1
13264,cloudflare-ipfs.com,116,3,1,0,1,2,0
13265,ueno-0j287bank203k.iceiy.com,40,0,0,0,1,1,0
13266,script.google.com,114,4,1,0,0,1,0
13267,outlook-102310.weeblysite.com,38,0,1,0,1,1,0
13268,tacking-uspst-va.com,29,0,1,0,1,1,0
13269,attcom-109838.weeblysite.com,37,0,1,0,1,1,0
13270,cloudflare-ipfs.com,92,2,1,0,1,1,0
13271,luizaaquivoceefeliz.blogspot.com,103,0,1,1,0,1,0
13272,andhghtyjdf.firebaseapp.com,36,0,1,0,0,1,0
13273,pub-2af10b053cf4451ea335be5513c1cc43.r2.dev,65,2,1,0,1,2,0
13274,cutt.ly,24,1,1,0,0,1,0
13275,successfestlive.com,34,1,1,0,0,1,0
13276,fintechfest.id,59,4,1,0,0,2,0
13277,coinmarketscope.com,74,6,1,0,0,1,1
13278,bitly.ws,30,0,0,0,0,1,0
13279,vanillagift.remadet.com,94,0,1,1,0,1,0
13280,take.supersurvey.com,38,1,1,0,0,1,0
13281,webmail-108358.weeblysite.com,38,0,1,0,1,1,0
13282,site9614487.92.webydo.com,33,0,0,0,0,1,0
13283,companygloogdrivefile.webflow.io,41,0,1,0,0,1,0
13284,optimum3.weeblysite.com,32,0,1,0,0,1,0
13285,cox-personalized-start-page.webflow.io,47,0,1,0,1,1,0
13286,cf-ipfs.com,85,3,1,0,1,2,0
13287,bafybeidmzkg56dui4vblczwcovrogfk3572albfyopiiwc7f26hcaxxpri.ipfs.cf-ipfs.com,101,1,1,0,1,2,0
13288,mlllkbaxwv.duckdns.org,29,0,0,0,0,0,0
13289,site9613836.92.webydo.com,33,0,0,0,0,1,0
13290,centrum-109249.square.site,35,0,1,0,1,1,0
13291,evnt-klgar0ecpwol.kembalii.my.id,41,0,1,0,1,1,0
13292,ussp.01us2w020ps.top,29,0,1,0,0,1,0
13293,cutt.ly,24,1,1,0,0,1,0
13294,taplink.cc,25,1,1,0,0,1,0
13295,diepost.post-pac.eu,37,2,1,0,1,1,0
13296,sites.google.com,39,2,1,0,0,1,0
13297,irradiated-shaded-tricorne.glitch.me,54,1,1,0,1,2,0
13298,lnstagram-tropicalbaitouts.vercel.app,56,1,1,0,1,2,1
13299,otherside-publicmint-com.pages.dev,41,0,0,0,1,0,0
13300,cloudflare-ipfs.com,92,2,1,0,1,1,0
13301,lespamiamilord.web.app,31,0,1,0,0,1,0
13302,bt-internet-109904.weeblysite.com,42,0,1,0,1,1,0
13303,panoramic-grape-push.glitch.me,49,1,1,0,1,2,0
13304,tinyurl.com,27,1,0,1,0,1,0
13305,usp.usspdt.top,23,0,1,0,0,1,0
13306,hotmail-103343.weeblysite.com,38,0,1,0,1,1,0
13307,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13308,ipfs.io,67,2,1,0,0,1,0
13309,onfact5-production.web.app,35,0,1,0,1,1,0
13310,hellteam.store,43,3,1,0,0,2,0
13311,ijemimaiomli.web.app,29,0,1,0,0,1,0
13312,docs.google.com,167,5,1,0,0,1,0
13313,provindkj.webcindario.com,41,1,1,0,0,1,0
13314,tinyurl.com,35,1,1,1,0,1,0
13315,sahc892190jf19y83.qlwmawjas9c02-c21-c-21r-1ca.workers.dev,66,0,1,0,1,1,0
13316,egiscola.pt,20,0,1,0,0,1,0
13317,telstra-107139.weeblysite.com,38,0,1,0,1,1,0
13318,no-reply-meta-restriction-case-edee4e.netlify.app,58,0,1,0,1,1,0
13319,login-viewscanpdf-f3c2.scanpdf.workers.dev,51,0,1,0,1,1,1
13320,bafkreiercnmdjrdfik6dsm32yy3f3m5a3lbsccnnywl35bz42edladf2ge.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13321,kasehoricup.web.app,28,0,1,0,0,1,0
13322,uspo.usspwh.top,29,1,1,0,0,1,0
13323,bluepostfgu.top,27,1,1,1,0,1,0
13324,script.google.com,114,4,1,0,0,1,0
13325,r0osra.webwave.dev,27,0,1,0,0,1,0
13326,new-update.info,27,1,1,0,1,1,0
13327,domappcheckomeg10.firebaseapp.com,42,0,1,0,0,1,0
13328,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13329,cool-truth-599e.ndargayricetd.workers.dev,86,1,1,0,1,1,0
13330,xn--fixedfloat-3ub.com,29,0,0,0,1,0,0
13331,vemax.eu,19,1,0,0,0,1,0
13332,nftstorage.link,123,3,1,0,0,2,0
13333,vnreintka6.web.app,27,0,1,0,0,1,0
13334,amelie-dossier.fr,26,0,1,0,1,1,0
13335,partnerships-satoshivm.io,34,0,1,0,1,1,0
13336,telstra-109009.weeblysite.com,38,0,1,0,1,1,0
13337,bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13338,bit.ly,22,1,1,1,0,1,0
13339,cf-ipfs.com,78,3,1,0,1,1,0
13340,cf-ipfs.com,91,3,1,0,1,2,0
13341,firebasestorage.googleapis.com,134,5,1,1,0,4,0
13342,attnet-109016.weeblysite.com,37,0,1,0,1,1,0
13343,bafybeiaj4jz6rnrwy6pkerlmoqykz7s5tsf64p3svl5tpwijlh7hqxdagy.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13344,wilaja3452poverts.pages.dev,36,0,1,0,0,1,0
13345,performance-bonus-c2206.web.app,40,0,1,0,1,1,0
13346,usps.posthelppn.com,28,0,1,0,0,1,0
13347,ipfs.io,67,2,1,0,0,1,0
13348,att-100491.weeblysite.com,34,0,1,0,1,1,0
13349,orange-wren-534618.builder-preview.com,47,0,1,0,1,1,0
13350,21093874689fwjfsbh2913847628.pages.dev,46,0,1,0,0,0,0
13351,bafybeiahyzpsxyadbwil43phngkicodp6jv3omndykbgejzkbgx3yskkeq.ipfs.cf-ipfs.com,106,0,1,0,1,1,0
13352,keepo.io,24,1,1,0,0,1,0
13353,pub-649986fc1acd49eb9834fdb1d83182c7.r2.dev,64,1,1,0,1,2,0
13354,test.alkhudharigroup.com,62,4,0,0,0,2,0
13355,docs.google.com,190,5,1,0,0,1,0
13356,crimson-dawn-bc08.bizd134.workers.dev,46,0,1,0,1,1,0
13357,cloudflare-ipfs.com,92,2,1,0,1,1,0
13358,bafybeidxxc22ai7itcuqn3hc4yksvs4zak4vmixa7npiedk4huzbzhhmxq.ipfs.cf-ipfs.com,84,0,1,0,1,0,0
13359,sourceoflivecould.firebaseapp.com,42,0,1,0,0,1,0
13360,docs.google.com,175,5,1,0,0,1,0
13361,usreaya.com,20,0,1,0,0,1,0
13362,clt1548546.bmetrack.com,175,2,1,0,0,1,0
13363,ring-rain-brow.glitch.me,42,1,1,0,1,2,0
13364,verifidentityed.web.app,32,0,1,0,0,1,0
13365,synspad.web.app,22,0,0,0,0,0,0
13366,gno-aeroza.sysxlyjs.com,36,0,1,0,1,1,0
13367,bafybeidw6oz5afnunqnjucw3gxwu7umkszq354c5mbxq4zwrywm4xyyfaa.ipfs.cf-ipfs.com,85,0,1,0,1,1,0
13368,gw-protect-alerts.web.app,34,0,1,0,1,1,0
13369,dyg.cap.mybluehost.me,45,2,1,0,0,2,0
13370,skoob.com.br,60,5,1,0,0,1,0
13371,cloudflare-ipfs.com,92,2,1,0,1,1,0
13372,cloudflare-ipfs.com,129,3,1,0,1,2,0
13373,at-t-inc-45e386.webflow.io,35,0,1,0,1,1,0
13374,projectconfusion.org,93,2,0,0,0,1,0
13375,cloudflare-ipfs.com,92,2,1,0,1,1,0
13376,cf-ipfs.com,71,2,1,0,1,1,0
13377,cubic-lean-ridge.glitch.me,34,0,0,0,1,1,0
13378,forms.office.com,132,2,1,0,0,2,0
13379,t.co,23,1,1,1,0,1,0
13380,env-02081.clicketcloud.com,35,0,1,0,1,1,0
13381,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13382,ipfs.eth.aragon.network,96,2,1,0,0,1,0
13383,telstra-104407.weeblysite.com,38,0,1,0,1,1,0
13384,docs.google.com,177,5,1,0,0,1,0
13385,cloudflare-ipfs.com,92,2,1,0,1,1,0
13386,osturah.com,18,0,0,0,0,0,0
13387,assiuh.site.tb-hosting.com,35,0,1,0,1,1,0
13388,steamcomrunilty.com,39,1,0,0,0,1,0
13389,luizavocefeliz.blogspot.com,98,0,1,1,0,1,0
13390,hotmailcomupdateplan-105718.weeblysite.com,51,0,1,0,1,1,0
13391,cloudflare-ipfs.com,92,2,1,0,1,1,0
13392,adminserver009-105336.weeblysite.com,45,0,1,0,1,1,1
13393,ipfs.eth.aragon.network,97,2,1,0,0,1,0
13394,caixa.aviso-sms.app,27,0,1,0,1,0,0
13395,taplink.cc,28,1,1,0,0,1,0
13396,cf-ipfs.com,71,2,1,0,1,1,0
13397,ipfs.io,80,2,1,0,0,1,0
13398,cf-ipfs.com,71,2,1,0,1,1,0
13399,outlook-100630.weeblysite.com,38,0,1,0,1,1,0
13400,mail.harshbaid.in,60,3,1,0,0,2,0
13401,bafybeibyagdnlasyken33m5a567pdm6kyfh2pt2zcfvtvtordgcluaa4v4.ipfs.cf-ipfs.com,103,1,1,0,1,2,0
13402,bc000456r.webcindario.com,34,0,1,0,0,1,0
13403,sharedsecurely.myportfolio.com,39,0,1,0,0,1,0
13404,whouaquessequesais.web.app,35,0,1,0,0,1,0
13405,ipfs.eth.aragon.network,115,3,1,0,0,2,0
13406,tools.usps-trackkhgtfkh.top,47,1,1,0,1,1,0
13407,cutt.ly,24,1,1,0,0,1,0
13408,docs.google.com,175,5,1,0,0,1,0
13409,btinternet-105968.weeblysite.com,41,0,1,0,1,1,0
13410,mail2.googlle.workers.dev,34,0,1,0,0,1,0
13411,ancient-salad-4674.mmrctliacetgliue504.workers.dev,59,0,1,0,1,1,0
13412,ipfs.eth.aragon.network,100,3,1,0,0,1,0
13413,ipfs.eth.aragon.network,97,2,1,0,0,1,0
13414,cloudflare-ipfs.com,92,2,1,0,1,1,0
13415,clients-aidesapp.com,43,2,1,0,1,2,1
13416,ipfs.io,80,2,1,0,0,1,0
13417,gfhgu.pages.dev,24,0,1,0,0,1,0
13418,cf-ipfs.com,71,2,1,0,1,1,0
13419,sites.google.com,43,3,1,0,0,1,0
13420,cloudflare-ipfs.com,92,2,1,0,1,1,0
